Feature,Gini_Score,Purity,Rank
XCL2,0.9191321499013807,0.0808678500986193,74
PLEK,0.9191321499013807,0.0808678500986193,74
SH3BGRL,0.9191321499013807,0.0808678500986193,74
ARPC5L,0.9191321499013807,0.0808678500986193,74
PPP2R5C,0.9191321499013807,0.0808678500986193,74
ACAP1,0.9191321499013807,0.0808678500986193,74
SUN2,0.9191321499013807,0.0808678500986193,74
RHOC,0.9211045364891519,0.07889546351084809,75
SRP9,0.9211045364891519,0.07889546351084809,75
TRMT112,0.9211045364891519,0.07889546351084809,75
PEBP1,0.9211045364891519,0.07889546351084809,75
ARF6,0.9211045364891519,0.07889546351084809,75
SPCS1,0.9230769230769231,0.07692307692307687,76
HCLS1,0.9230769230769231,0.07692307692307687,76
PAIP2,0.9230769230769231,0.07692307692307687,76
CYCS,0.9230769230769231,0.07692307692307687,76
ENSA,0.9250493096646943,0.07495069033530566,77
BTG2,0.9250493096646943,0.07495069033530566,77
HMGB2,0.9250493096646943,0.07495069033530566,77
CD3G,0.9250493096646943,0.07495069033530566,77
TUBA4A,0.9270216962524654,0.07297830374753456,78
SELT,0.9270216962524654,0.07297830374753456,78
GIMAP1,0.9270216962524654,0.07297830374753456,78
CCDC85B,0.9270216962524654,0.07297830374753456,78
PKM,0.9270216962524654,0.07297830374753456,78
NDUFB7,0.9270216962524654,0.07297830374753456,78
UXT,0.9289940828402367,0.07100591715976334,79
ZFAS1,0.9289940828402367,0.07100591715976334,79
TPST2,0.9289940828402367,0.07100591715976334,79
CTSD,0.9309664694280079,0.06903353057199213,80
UBE2L6,0.9309664694280079,0.06903353057199213,80
ANKRD12,0.9309664694280079,0.06903353057199213,80
ATP5A1,0.9309664694280079,0.06903353057199213,80
BAX,0.9309664694280079,0.06903353057199213,80
ATP5O,0.9309664694280079,0.06903353057199213,80
PRMT2,0.9309664694280079,0.06903353057199213,80
H3F3A,0.9329388560157791,0.06706114398422092,81
GIMAP5,0.9329388560157791,0.06706114398422092,81
FLNA,0.9329388560157791,0.06706114398422092,81
DOK2,0.9329388560157791,0.06706114398422092,81
ISCU,0.9329388560157791,0.06706114398422092,81
GABARAPL2,0.9329388560157791,0.06706114398422092,81
C19orf53,0.9329388560157791,0.06706114398422092,81
COX7A2L,0.9349112426035503,0.0650887573964497,82
FAM49B,0.9349112426035503,0.0650887573964497,82
C11orf31,0.9349112426035503,0.0650887573964497,82
FOSB,0.9349112426035503,0.0650887573964497,82
EFHD2,0.9368836291913215,0.06311637080867849,83
C1orf162,0.9368836291913215,0.06311637080867849,83
ARHGAP15,0.9368836291913215,0.06311637080867849,83
CITED2,0.9368836291913215,0.06311637080867849,83
AKR1C3,0.9368836291913215,0.06311637080867849,83
GADD45B,0.9368836291913215,0.06311637080867849,83
NDUFA11,0.9368836291913215,0.06311637080867849,83
RABAC1,0.9368836291913215,0.06311637080867849,83
SON,0.9368836291913215,0.06311637080867849,83
EIF3I,0.9388560157790927,0.06114398422090728,84
MZT2B,0.9388560157790927,0.06114398422090728,84
TRA2B,0.9388560157790927,0.06114398422090728,84
CHST12,0.9388560157790927,0.06114398422090728,84
C9orf78,0.9388560157790927,0.06114398422090728,84
LAT,0.9388560157790927,0.06114398422090728,84
TIGIT,0.9408284023668639,0.059171597633136064,85
C5orf56,0.9408284023668639,0.059171597633136064,85
SPCS2,0.9408284023668639,0.059171597633136064,85
CD27,0.9408284023668639,0.059171597633136064,85
DAZAP2,0.9408284023668639,0.059171597633136064,85
WDR83OS,0.9408284023668639,0.059171597633136064,85
SYF2,0.9428007889546351,0.05719921104536485,86
ATP5F1,0.9428007889546351,0.05719921104536485,86
SRSF9,0.9428007889546351,0.05719921104536485,86
CHMP4A,0.9428007889546351,0.05719921104536485,86
NDUFB10,0.9428007889546351,0.05719921104536485,86
PPP1R15A,0.9428007889546351,0.05719921104536485,86
IL2RB,0.9428007889546351,0.05719921104536485,86
EIF3M,0.9447731755424064,0.05522682445759364,87
CASP4,0.9447731755424064,0.05522682445759364,87
ERH,0.9447731755424064,0.05522682445759364,87
IFI44L,0.9467455621301775,0.053254437869822535,88
BTN3A2,0.9467455621301775,0.053254437869822535,88
TAP1,0.9467455621301775,0.053254437869822535,88
DDIT4,0.9467455621301775,0.053254437869822535,88
EIF4G2,0.9467455621301775,0.053254437869822535,88
ARL6IP1,0.9467455621301775,0.053254437869822535,88
DNAJB1,0.9467455621301775,0.053254437869822535,88
TTC38,0.9467455621301775,0.053254437869822535,88
CYTIP,0.9487179487179487,0.05128205128205132,89
WIPF1,0.9487179487179487,0.05128205128205132,89
RAB7A,0.9487179487179487,0.05128205128205132,89
TMED9,0.9487179487179487,0.05128205128205132,89
GLIPR2,0.9487179487179487,0.05128205128205132,89
VDAC2,0.9487179487179487,0.05128205128205132,89
DUT,0.9487179487179487,0.05128205128205132,89
SEC11A,0.9487179487179487,0.05128205128205132,89
SLC9A3R1,0.9487179487179487,0.05128205128205132,89
CDKN2D,0.9487179487179487,0.05128205128205132,89
RAP1A,0.9506903353057199,0.04930966469428011,90
MYO1G,0.9506903353057199,0.04930966469428011,90
FIS1,0.9506903353057199,0.04930966469428011,90
RGS10,0.9506903353057199,0.04930966469428011,90
TMEM123,0.9506903353057199,0.04930966469428011,90
LAMP1,0.9506903353057199,0.04930966469428011,90
FKBP1A,0.9506903353057199,0.04930966469428011,90
DYNLRB1,0.9506903353057199,0.04930966469428011,90
TECR,0.9506903353057199,0.04930966469428011,90
CAPN2,0.9526627218934911,0.047337278106508895,91
H2AFV,0.9526627218934911,0.047337278106508895,91
CARD16,0.9526627218934911,0.047337278106508895,91
NOP10,0.9526627218934911,0.047337278106508895,91
CD300A,0.9526627218934911,0.047337278106508895,91
MATK,0.9526627218934911,0.047337278106508895,91
PRDX2,0.9526627218934911,0.047337278106508895,91
IFI16,0.9546351084812623,0.04536489151873768,92
RWDD1,0.9546351084812623,0.04536489151873768,92
IDS,0.9546351084812623,0.04536489151873768,92
PTGER2,0.9546351084812623,0.04536489151873768,92
HMOX2,0.9546351084812623,0.04536489151873768,92
P4HB,0.9546351084812623,0.04536489151873768,92
RPN2,0.9546351084812623,0.04536489151873768,92
ECH1,0.9546351084812623,0.04536489151873768,92
DDOST,0.9566074950690335,0.04339250493096647,93
MED10,0.9566074950690335,0.04339250493096647,93
CEBPD,0.9566074950690335,0.04339250493096647,93
CCDC107,0.9566074950690335,0.04339250493096647,93
PPA1,0.9566074950690335,0.04339250493096647,93
SPOCK2,0.9566074950690335,0.04339250493096647,93
POLR1D,0.9566074950690335,0.04339250493096647,93
C19orf66,0.9566074950690335,0.04339250493096647,93
CD97,0.9566074950690335,0.04339250493096647,93
TBCB,0.9566074950690335,0.04339250493096647,93
HNRNPU,0.9585798816568047,0.041420118343195256,94
PCNP,0.9585798816568047,0.041420118343195256,94
PDCD6,0.9585798816568047,0.041420118343195256,94
TXN,0.9585798816568047,0.041420118343195256,94
KLRB1,0.9585798816568047,0.041420118343195256,94
TMED2,0.9585798816568047,0.041420118343195256,94
TMED10,0.9585798816568047,0.041420118343195256,94
PTP4A2,0.960552268244576,0.03944773175542404,95
TAPSAR1,0.960552268244576,0.03944773175542404,95
PSMA1,0.960552268244576,0.03944773175542404,95
NDUFS8,0.960552268244576,0.03944773175542404,95
C14orf166,0.960552268244576,0.03944773175542404,95
STUB1,0.960552268244576,0.03944773175542404,95
SEPT1,0.960552268244576,0.03944773175542404,95
MIR142,0.960552268244576,0.03944773175542404,95
ICAM2,0.960552268244576,0.03944773175542404,95
CDC37,0.960552268244576,0.03944773175542404,95
CHMP2A,0.960552268244576,0.03944773175542404,95
ST13,0.960552268244576,0.03944773175542404,95
ATP5J,0.960552268244576,0.03944773175542404,95
RER1,0.9625246548323472,0.03747534516765283,96
FGR,0.9625246548323472,0.03747534516765283,96
CD160,0.9625246548323472,0.03747534516765283,96
CDC42SE1,0.9625246548323472,0.03747534516765283,96
FCRL6,0.9625246548323472,0.03747534516765283,96
TBCA,0.9625246548323472,0.03747534516765283,96
BCAP31,0.9625246548323472,0.03747534516765283,96
POLD4,0.9625246548323472,0.03747534516765283,96
TCF25,0.9625246548323472,0.03747534516765283,96
PSMB6,0.9625246548323472,0.03747534516765283,96
KRT10,0.9625246548323472,0.03747534516765283,96
ATP5H,0.9625246548323472,0.03747534516765283,96
EIF2S2,0.9625246548323472,0.03747534516765283,96
VASP,0.9625246548323472,0.03747534516765283,96
PDIA6,0.9644970414201184,0.035502958579881616,97
MYEOV2,0.9644970414201184,0.035502958579881616,97
CCDC109B,0.9644970414201184,0.035502958579881616,97
HLA-DRB5,0.9644970414201184,0.035502958579881616,97
RNASET2,0.9644970414201184,0.035502958579881616,97
FKBP11,0.9644970414201184,0.035502958579881616,97
PA2G4,0.9644970414201184,0.035502958579881616,97
DDX24,0.9644970414201184,0.035502958579881616,97
IMP3,0.9644970414201184,0.035502958579881616,97
GPR56,0.9644970414201184,0.035502958579881616,97
ANAPC11,0.9644970414201184,0.035502958579881616,97
NDUFV2,0.9644970414201184,0.035502958579881616,97
PLEKHF1,0.9644970414201184,0.035502958579881616,97
RPS19BP1,0.9644970414201184,0.035502958579881616,97
XCL1,0.9664694280078896,0.0335305719921104,98
CDC42SE2,0.9664694280078896,0.0335305719921104,98
PRSS23,0.9664694280078896,0.0335305719921104,98
PPHLN1,0.9664694280078896,0.0335305719921104,98
RALY,0.9664694280078896,0.0335305719921104,98
LSM4,0.9664694280078896,0.0335305719921104,98
S100B,0.9664694280078896,0.0335305719921104,98
MEAF6,0.9684418145956607,0.0315581854043393,99
SEP15,0.9684418145956607,0.0315581854043393,99
ATRAID,0.9684418145956607,0.0315581854043393,99
HAVCR2,0.9684418145956607,0.0315581854043393,99
IFRD1,0.9684418145956607,0.0315581854043393,99
TRAM1,0.9684418145956607,0.0315581854043393,99
SPN,0.9684418145956607,0.0315581854043393,99
PMAIP1,0.9684418145956607,0.0315581854043393,99
COMMD7,0.9684418145956607,0.0315581854043393,99
PSMD8,0.9684418145956607,0.0315581854043393,99
MANF,0.9704142011834319,0.029585798816568087,100
SNHG8,0.9704142011834319,0.029585798816568087,100
EAPP,0.9704142011834319,0.029585798816568087,100
STK4,0.9704142011834319,0.029585798816568087,100
NUDC,0.9723865877712031,0.027613412228796874,101
SSB,0.9723865877712031,0.027613412228796874,101
MBNL1,0.9723865877712031,0.027613412228796874,101
MAF1,0.9723865877712031,0.027613412228796874,101
METTL9,0.9723865877712031,0.027613412228796874,101
UBE2L3,0.9723865877712031,0.027613412228796874,101
DNAJC8,0.9743589743589743,0.02564102564102566,102
PSMB2,0.9743589743589743,0.02564102564102566,102
MRPS21,0.9743589743589743,0.02564102564102566,102
SF3B14,0.9743589743589743,0.02564102564102566,102
LAG3,0.9743589743589743,0.02564102564102566,102
MIF4GD,0.9743589743589743,0.02564102564102566,102
UGP2,0.9763313609467456,0.023668639053254448,103
H1FX,0.9763313609467456,0.023668639053254448,103
WAS,0.9763313609467456,0.023668639053254448,103
CLEC2B,0.9763313609467456,0.023668639053254448,103
SNX6,0.9763313609467456,0.023668639053254448,103
IDH3B,0.9763313609467456,0.023668639053254448,103
LINC00152,0.9783037475345168,0.021696252465483234,104
TRAT1,0.9783037475345168,0.021696252465483234,104
LEPROTL1,0.9783037475345168,0.021696252465483234,104
FNTA,0.9783037475345168,0.021696252465483234,104
C11orf48,0.9783037475345168,0.021696252465483234,104
KLRF1,0.9783037475345168,0.021696252465483234,104
COPZ1,0.9783037475345168,0.021696252465483234,104
UQCRC2,0.9783037475345168,0.021696252465483234,104
CYB5B,0.9783037475345168,0.021696252465483234,104
CHMP1B,0.9783037475345168,0.021696252465483234,104
PSMC4,0.9783037475345168,0.021696252465483234,104
MYADM,0.9783037475345168,0.021696252465483234,104
MRFAP1,0.980276134122288,0.01972386587771202,105
TAGAP,0.980276134122288,0.01972386587771202,105
HBA1,0.980276134122288,0.01972386587771202,105
MAP2K3,0.980276134122288,0.01972386587771202,105
TOB1,0.980276134122288,0.01972386587771202,105
LSM7,0.980276134122288,0.01972386587771202,105
ATP1A1,0.9822485207100592,0.017751479289940808,106
MGST3,0.9822485207100592,0.017751479289940808,106
RAMP1,0.9822485207100592,0.017751479289940808,106
COMMD8,0.9822485207100592,0.017751479289940808,106
NSA2,0.9822485207100592,0.017751479289940808,106
WTAP,0.9822485207100592,0.017751479289940808,106
ZNF706,0.9822485207100592,0.017751479289940808,106
PTGDS,0.9822485207100592,0.017751479289940808,106
PPP1CC,0.9822485207100592,0.017751479289940808,106
MPHOSPH8,0.9822485207100592,0.017751479289940808,106
MRPS34,0.9822485207100592,0.017751479289940808,106
CLPP,0.9822485207100592,0.017751479289940808,106
AL592183.1,0.9822485207100592,0.017751479289940808,106
TNFRSF14,0.9842209072978304,0.015779092702169595,107
YTHDF2,0.9842209072978304,0.015779092702169595,107
SLC20A1,0.9842209072978304,0.015779092702169595,107
ABTB1,0.9842209072978304,0.015779092702169595,107
PLSCR1,0.9842209072978304,0.015779092702169595,107
TMEM14B,0.9842209072978304,0.015779092702169595,107
IKZF1,0.9842209072978304,0.015779092702169595,107
C7orf73,0.9842209072978304,0.015779092702169595,107
TUBB4B,0.9842209072978304,0.015779092702169595,107
C10orf32,0.9842209072978304,0.015779092702169595,107
FGFR1OP2,0.9842209072978304,0.015779092702169595,107
ACAA2,0.9842209072978304,0.015779092702169595,107
NAA20,0.9842209072978304,0.015779092702169595,107
LSM14A,0.9842209072978304,0.015779092702169595,107
SH2D1B,0.9861932938856016,0.013806706114398382,108
SP140,0.9861932938856016,0.013806706114398382,108
SEPT2,0.9861932938856016,0.013806706114398382,108
CISH,0.9861932938856016,0.013806706114398382,108
CLDND1,0.9861932938856016,0.013806706114398382,108
CD38,0.9861932938856016,0.013806706114398382,108
HNRNPD,0.9861932938856016,0.013806706114398382,108
HLA-DQA1,0.9861932938856016,0.013806706114398382,108
PDAP1,0.9861932938856016,0.013806706114398382,108
LINC-PINT,0.9861932938856016,0.013806706114398382,108
UBE2A,0.9861932938856016,0.013806706114398382,108
TMEM261,0.9861932938856016,0.013806706114398382,108
MRPL43,0.9861932938856016,0.013806706114398382,108
IFNG,0.9861932938856016,0.013806706114398382,108
CFDP1,0.9861932938856016,0.013806706114398382,108
ACTN4,0.9861932938856016,0.013806706114398382,108
AC010642.1,0.9861932938856016,0.013806706114398382,108
NASP,0.9881656804733728,0.011834319526627168,109
TXNDC12,0.9881656804733728,0.011834319526627168,109
LMO4,0.9881656804733728,0.011834319526627168,109
TPR,0.9881656804733728,0.011834319526627168,109
DGUOK,0.9881656804733728,0.011834319526627168,109
GPR171,0.9881656804733728,0.011834319526627168,109
EPB41L4A-AS1,0.9881656804733728,0.011834319526627168,109
BTN3A1,0.9881656804733728,0.011834319526627168,109
NDUFA5,0.9881656804733728,0.011834319526627168,109
MYC,0.9881656804733728,0.011834319526627168,109
FCN1,0.9881656804733728,0.011834319526627168,109
RCE1,0.9881656804733728,0.011834319526627168,109
CHURC1,0.9881656804733728,0.011834319526627168,109
SQRDL,0.9881656804733728,0.011834319526627168,109
DCTPP1,0.9881656804733728,0.011834319526627168,109
CPNE2,0.9881656804733728,0.011834319526627168,109
CWC25,0.9881656804733728,0.011834319526627168,109
ATP5G1,0.9881656804733728,0.011834319526627168,109
PCNA,0.9881656804733728,0.011834319526627168,109
SLMO2,0.9881656804733728,0.011834319526627168,109
CHCHD10,0.9881656804733728,0.011834319526627168,109
STAMBP,0.9901380670611439,0.009861932938856066,110
STK25,0.9901380670611439,0.009861932938856066,110
RP11-222K16.2,0.9901380670611439,0.009861932938856066,110
TIMMDC1,0.9901380670611439,0.009861932938856066,110
SPTSSB,0.9901380670611439,0.009861932938856066,110
GRSF1,0.9901380670611439,0.009861932938856066,110
DDAH2,0.9901380670611439,0.009861932938856066,110
ECHDC1,0.9901380670611439,0.009861932938856066,110
PUF60,0.9901380670611439,0.009861932938856066,110
TAF3,0.9901380670611439,0.009861932938856066,110
STAT3,0.9901380670611439,0.009861932938856066,110
SRSF1,0.9901380670611439,0.009861932938856066,110
PLEKHJ1,0.9901380670611439,0.009861932938856066,110
MAP2K7,0.9901380670611439,0.009861932938856066,110
UBA2,0.9901380670611439,0.009861932938856066,110
KIR3DL2,0.9901380670611439,0.009861932938856066,110
CECR1,0.9901380670611439,0.009861932938856066,110
RRAGC,0.9921104536489151,0.007889546351084853,111
NFYC,0.9921104536489151,0.007889546351084853,111
PPCS,0.9921104536489151,0.007889546351084853,111
CHI3L2,0.9921104536489151,0.007889546351084853,111
TOR1AIP1,0.9921104536489151,0.007889546351084853,111
CCDC174,0.9921104536489151,0.007889546351084853,111
MRFAP1L1,0.9921104536489151,0.007889546351084853,111
ACAT2,0.9921104536489151,0.007889546351084853,111
ZRSR2,0.9921104536489151,0.007889546351084853,111
IFIT1,0.9921104536489151,0.007889546351084853,111
API5,0.9921104536489151,0.007889546351084853,111
B3GAT3,0.9921104536489151,0.007889546351084853,111
CRTAM,0.9921104536489151,0.007889546351084853,111
OSBPL8,0.9921104536489151,0.007889546351084853,111
MOAP1,0.9921104536489151,0.007889546351084853,111
IFI27,0.9921104536489151,0.007889546351084853,111
RMDN3,0.9921104536489151,0.007889546351084853,111
STMN3,0.9921104536489151,0.007889546351084853,111
TNFRSF18,0.9940828402366864,0.00591715976331364,112
WRAP73,0.9940828402366864,0.00591715976331364,112
HMGCL,0.9940828402366864,0.00591715976331364,112
PGM1,0.9940828402366864,0.00591715976331364,112
IWS1,0.9940828402366864,0.00591715976331364,112
RAP2B,0.9940828402366864,0.00591715976331364,112
AGA,0.9940828402366864,0.00591715976331364,112
ZNF131,0.9940828402366864,0.00591715976331364,112
MED7,0.9940828402366864,0.00591715976331364,112
GBAS,0.9940828402366864,0.00591715976331364,112
TBXAS1,0.9940828402366864,0.00591715976331364,112
DCTN6,0.9940828402366864,0.00591715976331364,112
GTF2E2,0.9940828402366864,0.00591715976331364,112
RRS1,0.9940828402366864,0.00591715976331364,112
CHRAC1,0.9940828402366864,0.00591715976331364,112
TOMM5,0.9940828402366864,0.00591715976331364,112
FAM102A,0.9940828402366864,0.00591715976331364,112
RABL6,0.9940828402366864,0.00591715976331364,112
DDB2,0.9940828402366864,0.00591715976331364,112
RP11-727F15.9,0.9940828402366864,0.00591715976331364,112
TM7SF3,0.9940828402366864,0.00591715976331364,112
UBE2N,0.9940828402366864,0.00591715976331364,112
IKBIP,0.9940828402366864,0.00591715976331364,112
DDX54,0.9940828402366864,0.00591715976331364,112
SNRNP35,0.9940828402366864,0.00591715976331364,112
DNAJC3,0.9940828402366864,0.00591715976331364,112
GTF2A2,0.9940828402366864,0.00591715976331364,112
SNX1,0.9940828402366864,0.00591715976331364,112
CTSH,0.9940828402366864,0.00591715976331364,112
TMEM204,0.9940828402366864,0.00591715976331364,112
GFER,0.9940828402366864,0.00591715976331364,112
WIPF2,0.9940828402366864,0.00591715976331364,112
GRN,0.9940828402366864,0.00591715976331364,112
ERN1,0.9940828402366864,0.00591715976331364,112
TEN1,0.9940828402366864,0.00591715976331364,112
CYTH1,0.9940828402366864,0.00591715976331364,112
RALBP1,0.9940828402366864,0.00591715976331364,112
LINC00493,0.9940828402366864,0.00591715976331364,112
ID1,0.9940828402366864,0.00591715976331364,112
TIMM50,0.9940828402366864,0.00591715976331364,112
RAB4B,0.9940828402366864,0.00591715976331364,112
EIF2B3,0.9960552268244576,0.0039447731755424265,113
RNF11,0.9960552268244576,0.0039447731755424265,113
GPATCH4,0.9960552268244576,0.0039447731755424265,113
EIF2D,0.9960552268244576,0.0039447731755424265,113
BROX,0.9960552268244576,0.0039447731755424265,113
EGLN1,0.9960552268244576,0.0039447731755424265,113
CTNNB1,0.9960552268244576,0.0039447731755424265,113
GCSAM,0.9960552268244576,0.0039447731755424265,113
PF4,0.9960552268244576,0.0039447731755424265,113
PPBP,0.9960552268244576,0.0039447731755424265,113
TMEM192,0.9960552268244576,0.0039447731755424265,113
MOCS2,0.9960552268244576,0.0039447731755424265,113
C5orf24,0.9960552268244576,0.0039447731755424265,113
