Feature,Gini_Score,Purity,Rank
FBXO33,0.996415770609319,0.0035842293906810374,35
KLF13,0.996415770609319,0.0035842293906810374,35
TMOD3,0.996415770609319,0.0035842293906810374,35
LINC00926,0.996415770609319,0.0035842293906810374,35
COMMD4,0.996415770609319,0.0035842293906810374,35
IREB2,0.996415770609319,0.0035842293906810374,35
TMED3,0.996415770609319,0.0035842293906810374,35
NTHL1,0.996415770609319,0.0035842293906810374,35
NAGPA,0.996415770609319,0.0035842293906810374,35
SLC7A6OS,0.996415770609319,0.0035842293906810374,35
PAFAH1B1,0.996415770609319,0.0035842293906810374,35
ICT1,0.996415770609319,0.0035842293906810374,35
FAM110A,0.996415770609319,0.0035842293906810374,35
PLIN3,0.996415770609319,0.0035842293906810374,35
MEF2BNB,0.996415770609319,0.0035842293906810374,35
ZNF567,0.996415770609319,0.0035842293906810374,35
SIRT2,0.996415770609319,0.0035842293906810374,35
A1BG,0.996415770609319,0.0035842293906810374,35
MED15,0.996415770609319,0.0035842293906810374,35
NIPSNAP1,0.996415770609319,0.0035842293906810374,35
ZMAT5,0.996415770609319,0.0035842293906810374,35
CDK11A,0.9982078853046595,0.0017921146953404632,36
NFYC,0.9982078853046595,0.0017921146953404632,36
NBPF10,0.9982078853046595,0.0017921146953404632,36
ASH1L,0.9982078853046595,0.0017921146953404632,36
FCRL6,0.9982078853046595,0.0017921146953404632,36
FCGR2A,0.9982078853046595,0.0017921146953404632,36
C1orf21,0.9982078853046595,0.0017921146953404632,36
FAM136A,0.9982078853046595,0.0017921146953404632,36
RP11-222K16.2,0.9982078853046595,0.0017921146953404632,36
USP4,0.9982078853046595,0.0017921146953404632,36
CCDC50,0.9982078853046595,0.0017921146953404632,36
STX18,0.9982078853046595,0.0017921146953404632,36
IGFBP7,0.9982078853046595,0.0017921146953404632,36
CCNG2,0.9982078853046595,0.0017921146953404632,36
MEF2C,0.9982078853046595,0.0017921146953404632,36
ADRB2,0.9982078853046595,0.0017921146953404632,36
MED7,0.9982078853046595,0.0017921146953404632,36
HRH2,0.9982078853046595,0.0017921146953404632,36
PHACTR1,0.9982078853046595,0.0017921146953404632,36
IER3,0.9982078853046595,0.0017921146953404632,36
SGK1,0.9982078853046595,0.0017921146953404632,36
CDCA7L,0.9982078853046595,0.0017921146953404632,36
RBM48,0.9982078853046595,0.0017921146953404632,36
ZKSCAN1,0.9982078853046595,0.0017921146953404632,36
CUX1,0.9982078853046595,0.0017921146953404632,36
BCAP29,0.9982078853046595,0.0017921146953404632,36
IMPDH1,0.9982078853046595,0.0017921146953404632,36
GALNT11,0.9982078853046595,0.0017921146953404632,36
CLN8,0.9982078853046595,0.0017921146953404632,36
BLK,0.9982078853046595,0.0017921146953404632,36
PNOC,0.9982078853046595,0.0017921146953404632,36
RAB11FIP1,0.9982078853046595,0.0017921146953404632,36
MTSS1,0.9982078853046595,0.0017921146953404632,36
NFX1,0.9982078853046595,0.0017921146953404632,36
GSN,0.9982078853046595,0.0017921146953404632,36
RXRA,0.9982078853046595,0.0017921146953404632,36
PPIF,0.9982078853046595,0.0017921146953404632,36
FUOM,0.9982078853046595,0.0017921146953404632,36
RP11-727F15.9,0.9982078853046595,0.0017921146953404632,36
ATG16L2,0.9982078853046595,0.0017921146953404632,36
CRTAM,0.9982078853046595,0.0017921146953404632,36
IFNG,0.9982078853046595,0.0017921146953404632,36
THAP2,0.9982078853046595,0.0017921146953404632,36
GPN3,0.9982078853046595,0.0017921146953404632,36
TM9SF2,0.9982078853046595,0.0017921146953404632,36
RIN3,0.9982078853046595,0.0017921146953404632,36
CKB,0.9982078853046595,0.0017921146953404632,36
AL928768.3,0.9982078853046595,0.0017921146953404632,36
SMAD3,0.9982078853046595,0.0017921146953404632,36
BCKDK,0.9982078853046595,0.0017921146953404632,36
KAT8,0.9982078853046595,0.0017921146953404632,36
INO80C,0.9982078853046595,0.0017921146953404632,36
DNM2,0.9982078853046595,0.0017921146953404632,36
MVB12A,0.9982078853046595,0.0017921146953404632,36
CEBPA,0.9982078853046595,0.0017921146953404632,36
RINL,0.9982078853046595,0.0017921146953404632,36
POU2F2,0.9982078853046595,0.0017921146953404632,36
GEMIN7,0.9982078853046595,0.0017921146953404632,36
LILRB2,0.9982078853046595,0.0017921146953404632,36
IL17RA,0.9982078853046595,0.0017921146953404632,36
H1F0,0.9982078853046595,0.0017921146953404632,36
