Feature,Gini_Score,Purity,Rank
IFIT1,0.9897435897435898,0.01025641025641022,43
API5,0.9897435897435898,0.01025641025641022,43
SMCO4,0.9897435897435898,0.01025641025641022,43
BCL11B,0.9897435897435898,0.01025641025641022,43
CHD2,0.9897435897435898,0.01025641025641022,43
NUDT16L1,0.9897435897435898,0.01025641025641022,43
TIMM50,0.9897435897435898,0.01025641025641022,43
ASH1L,0.9948717948717949,0.00512820512820511,44
LMNA,0.9948717948717949,0.00512820512820511,44
TOR1AIP1,0.9948717948717949,0.00512820512820511,44
SMEK2,0.9948717948717949,0.00512820512820511,44
VRK2,0.9948717948717949,0.00512820512820511,44
RALB,0.9948717948717949,0.00512820512820511,44
GPR155,0.9948717948717949,0.00512820512820511,44
NUP210,0.9948717948717949,0.00512820512820511,44
CSRNP1,0.9948717948717949,0.00512820512820511,44
CISH,0.9948717948717949,0.00512820512820511,44
EAF2,0.9948717948717949,0.00512820512820511,44
LEF1,0.9948717948717949,0.00512820512820511,44
MOCS2,0.9948717948717949,0.00512820512820511,44
ZCCHC10,0.9948717948717949,0.00512820512820511,44
MED7,0.9948717948717949,0.00512820512820511,44
PTTG1,0.9948717948717949,0.00512820512820511,44
RMND5B,0.9948717948717949,0.00512820512820511,44
RUFY1,0.9948717948717949,0.00512820512820511,44
IER3,0.9948717948717949,0.00512820512820511,44
FKBP5,0.9948717948717949,0.00512820512820511,44
SKAP2,0.9948717948717949,0.00512820512820511,44
KMT2E-AS1,0.9948717948717949,0.00512820512820511,44
ZRSR2,0.9948717948717949,0.00512820512820511,44
ALG13,0.9948717948717949,0.00512820512820511,44
RAD21,0.9948717948717949,0.00512820512820511,44
NFX1,0.9948717948717949,0.00512820512820511,44
UBQLN1,0.9948717948717949,0.00512820512820511,44
SYK,0.9948717948717949,0.00512820512820511,44
CAMK1D,0.9948717948717949,0.00512820512820511,44
DNAJC9,0.9948717948717949,0.00512820512820511,44
MCMBP,0.9948717948717949,0.00512820512820511,44
FAM89B,0.9948717948717949,0.00512820512820511,44
CORO1B,0.9948717948717949,0.00512820512820511,44
CWF19L2,0.9948717948717949,0.00512820512820511,44
RP11-291B21.2,0.9948717948717949,0.00512820512820511,44
RGCC,0.9948717948717949,0.00512820512820511,44
DNAJC3,0.9948717948717949,0.00512820512820511,44
NIPA2,0.9948717948717949,0.00512820512820511,44
USP3,0.9948717948717949,0.00512820512820511,44
SNX1,0.9948717948717949,0.00512820512820511,44
TMEM204,0.9948717948717949,0.00512820512820511,44
LCMT1,0.9948717948717949,0.00512820512820511,44
DUS2,0.9948717948717949,0.00512820512820511,44
ZDHHC7,0.9948717948717949,0.00512820512820511,44
ZZEF1,0.9948717948717949,0.00512820512820511,44
TNFSF12,0.9948717948717949,0.00512820512820511,44
CCR7,0.9948717948717949,0.00512820512820511,44
HAUS1,0.9948717948717949,0.00512820512820511,44
SIRPG,0.9948717948717949,0.00512820512820511,44
STMN3,0.9948717948717949,0.00512820512820511,44
MKNK2,0.9948717948717949,0.00512820512820511,44
SH2D3A,0.9948717948717949,0.00512820512820511,44
DBP,0.9948717948717949,0.00512820512820511,44
RABL2B,0.9948717948717949,0.00512820512820511,44
